"Date & Time","use [kW]","gen [kW]","Solar Only.Generation [kW]","Solar Only.Usage [kW]","Grid [kW]","Solar [kW]","Solar+ [kW]"
2015-05-31 23:00:00,11.002253333,0.002225833,0.002225833,-0.000000000,11.000027500,0.002225833,0.002225833
2015-05-31 22:00:00,9.149558889,0.002212500,0.002212500,-0.000000000,9.147346389,0.002212500,0.002212500
2015-05-31 21:00:00,9.502641944,0.002186389,0.002186389,-0.000000000,9.500455556,0.002186389,0.002186389
2015-05-31 20:00:00,9.019731389,0.002154444,0.002154444,-0.000000000,9.017576944,0.002154444,0.002154444
2015-05-31 19:00:00,9.484895278,0.002116111,0.002116111,-0.000000000,9.482779167,0.002116111,0.002116111
2015-05-31 18:00:00,10.427622222,0.002100000,0.002100000,-0.000000000,10.425522222,0.002100000,0.002100000
2015-05-31 17:00:00,11.436263889,0.002156111,0.002156111,-0.000000000,11.434107778,0.002156111,0.002156111
2015-05-31 16:00:00,10.861654722,0.002056389,0.002056389,-0.000000000,10.859598333,0.002056389,0.002056389
2015-05-31 15:00:00,10.722104444,0.071982500,0.071982500,-0.000000000,10.650102222,0.071982500,0.072002222
2015-05-31 14:00:00,13.508658611,0.204747778,0.204747778,-0.000000000,13.303910833,0.204747778,0.204747778
2015-05-31 13:00:00,53.842460278,0.394994167,0.394994167,-0.000000000,53.447466111,0.394994167,0.394994167
2015-05-31 12:00:00,53.904023333,0.851466389,0.851466389,-0.000000000,53.052556944,0.851466389,0.851466389
2015-05-31 11:00:00,57.513454444,1.637355000,1.637355000,-0.000000000,55.876099444,1.637355000,1.637355000
2015-05-31 10:00:00,55.784179722,2.605742222,2.605742222,-0.000000000,53.178437500,2.605742222,2.605742222
2015-05-31 09:00:00,58.228623333,4.602310556,4.602310556,-0.000000000,53.626312778,4.602310556,4.602310556
2015-05-31 08:00:00,54.160839167,4.133128056,4.133128056,-0.000000000,50.027711111,4.133128056,4.133128056
2015-05-31 07:00:00,52.397793333,4.962538333,4.962538333,-0.000000000,47.435255000,4.962538333,4.962538333
2015-05-31 06:00:00,46.347387778,3.710108611,3.710108611,-0.000000000,42.637279167,3.710108611,3.710108611
2015-05-31 05:00:00,41.324113889,1.325635556,1.325635556,-0.000000000,39.998478333,1.325635556,1.325635556
2015-05-31 04:00:00,43.673478889,1.466528889,1.466528889,-0.000000000,42.206950000,1.466528889,1.466528889
2015-05-31 03:00:00,41.511358056,1.521923333,1.521923333,-0.000000000,39.989434722,1.521923333,1.521923333
2015-05-31 02:00:00,11.457700833,0.274438333,0.274438333,-0.000000000,11.183235278,0.274438333,0.274465556
2015-05-31 01:00:00,12.690577500,0.002479167,0.002479167,-0.000000000,12.688076389,0.002479167,0.002501111
2015-05-31 00:00:00,12.802630000,0.002556111,0.002556111,-0.000000000,12.800073889,0.002556111,0.002556111
2015-05-30 23:00:00,13.060540278,0.002518333,0.002518333,-0.000000000,13.058021944,0.002518333,0.002518333
2015-05-30 22:00:00,12.952241389,0.002486389,0.002486389,-0.000000000,12.949755000,0.002486389,0.002486389
2015-05-30 21:00:00,12.609887778,0.002495556,0.002495556,-0.000000000,12.607392222,0.002495556,0.002495556
2015-05-30 20:00:00,12.931756111,0.002461667,0.002461667,-0.000000000,12.929294444,0.002461667,0.002461667
2015-05-30 19:00:00,12.101543889,0.002425556,0.002425556,-0.000000000,12.099118333,0.002425556,0.002425556
2015-05-30 18:00:00,10.827326389,0.002430000,0.002430000,-0.000000000,10.824896389,0.002430000,0.002430000
2015-05-30 17:00:00,10.725173611,0.002426944,0.002426944,-0.000000000,10.722746667,0.002426944,0.002426944
2015-05-30 16:00:00,10.868018333,0.002401667,0.002401667,-0.000000000,10.865616667,0.002401667,0.002401667
2015-05-30 15:00:00,10.764693333,0.046793333,0.046793333,-0.000000000,10.717759444,0.046793333,0.046933889
2015-05-30 14:00:00,12.286368056,0.203507778,0.203507778,-0.000000000,12.082860278,0.203507778,0.203507778
2015-05-30 13:00:00,49.485590278,0.285080833,0.285080833,-0.000000000,49.200509444,0.285080833,0.285080833
2015-05-30 12:00:00,49.748644722,1.351437500,1.351437500,-0.000000000,48.397207222,1.351437500,1.351437500
2015-05-30 11:00:00,49.255890556,1.983127500,1.983127500,-0.000000000,47.272763056,1.983127500,1.983127500
2015-05-30 10:00:00,45.343039167,3.187993889,3.187993889,-0.000000000,42.155045278,3.187993889,3.187993889
2015-05-30 09:00:00,44.291244167,5.344513333,5.344513333,-0.000000000,38.946730833,5.344513333,5.344513333
2015-05-30 08:00:00,37.985345278,6.153205000,6.153205000,-0.000000000,31.832140278,6.153205000,6.153205000
2015-05-30 07:00:00,36.606815278,5.998796667,5.998796667,-0.000000000,30.608018611,5.998796667,5.998796667
2015-05-30 06:00:00,38.725214722,5.542495556,5.542495556,-0.000000000,33.182719167,5.542495556,5.542495556
2015-05-30 05:00:00,37.985926667,4.635623056,4.635623056,-0.000000000,33.350303611,4.635623056,4.635623056
2015-05-30 04:00:00,37.238867778,3.360619444,3.360619444,-0.000000000,33.878248333,3.360619444,3.360619444
2015-05-30 03:00:00,36.483345000,0.990157500,0.990157500,-0.000000000,35.493187500,0.990157500,0.990157500
2015-05-30 02:00:00,12.311570556,0.102327222,0.102327222,-0.000000000,12.209175000,0.102327222,0.102395556
2015-05-30 01:00:00,12.470951111,0.002570556,0.002570556,-0.000000000,12.468343611,0.002570556,0.002607500
2015-05-30 00:00:00,12.577513611,0.002626389,0.002626389,-0.000000000,12.574887222,0.002626389,0.002626389
2015-05-29 23:00:00,12.511207500,0.002501944,0.002501944,-0.000000000,12.508705556,0.002501944,0.002501944
2015-05-29 22:00:00,12.472003889,0.002501944,0.002501944,-0.000000000,12.469501944,0.002501944,0.002501944
2015-05-29 21:00:00,12.633220833,0.002550278,0.002550278,-0.000000000,12.630670556,0.002550278,0.002550278
2015-05-29 20:00:00,12.877606389,0.002518611,0.002518611,-0.000000000,12.875087778,0.002518611,0.002518611
2015-05-29 19:00:00,13.308474167,0.002447222,0.002447222,-0.000000000,13.306026944,0.002447222,0.002447222
2015-05-29 18:00:00,13.879874167,0.002421944,0.002421944,-0.000000000,13.877452222,0.002421944,0.002421944
2015-05-29 17:00:00,13.910024444,0.002395833,0.002395833,-0.000000000,13.907628611,0.002395833,0.002395833
2015-05-29 16:00:00,16.290700556,0.002409444,0.002409444,-0.000000000,16.288291111,0.002409444,0.002409444
2015-05-29 15:00:00,40.799310278,0.079272500,0.079272500,-0.000000000,40.720036667,0.079272500,0.079273611
2015-05-29 14:00:00,36.078721111,0.340068056,0.340068056,-0.000000000,35.738653056,0.340068056,0.340068056
2015-05-29 13:00:00,42.101308056,0.856301111,0.856301111,-0.000000000,41.245006944,0.856301111,0.856301111
2015-05-29 12:00:00,59.071191944,1.716873333,1.716873333,-0.000000000,57.354318611,1.716873333,1.716873333
2015-05-29 11:00:00,52.690302778,0.454283889,0.454283889,-0.000000000,52.236018889,0.454283889,0.454283889
2015-05-29 10:00:00,60.933799722,1.703188056,1.703188056,-0.000000000,59.230611667,1.703188056,1.703188056
2015-05-29 09:00:00,59.773647222,3.791576944,3.791576944,-0.000000000,55.982070278,3.791576944,3.791576944
2015-05-29 08:00:00,60.284688333,3.750584167,3.750584167,-0.000000000,56.534104167,3.750584167,3.750584167
2015-05-29 07:00:00,60.653919722,1.995393889,1.995393889,-0.000000000,58.658525833,1.995393889,1.995393889
2015-05-29 06:00:00,62.643120556,4.483920278,4.483920278,-0.000000000,58.159200278,4.483920278,4.483920278
2015-05-29 05:00:00,57.581482222,3.177851111,3.177851111,-0.000000000,54.403631111,3.177851111,3.177851111
2015-05-29 04:00:00,52.672403056,2.774956944,2.774956944,-0.000000000,49.897446111,2.774956944,2.774956944
2015-05-29 03:00:00,40.095963611,0.908614722,0.908614722,-0.000000000,39.187348889,0.908614722,0.908614722
2015-05-29 02:00:00,12.063246389,0.147962222,0.147962222,-0.000000000,11.915204444,0.147962222,0.148041944
2015-05-29 01:00:00,13.096791667,0.002483056,0.002483056,-0.000000000,13.094308611,0.002483056,0.002483056
2015-05-29 00:00:00,12.085966389,0.002446667,0.002446667,-0.000000000,12.083519722,0.002446667,0.002446667
2015-05-28 23:00:00,11.966934722,0.002480556,0.002480556,-0.000000000,11.964454167,0.002480556,0.002480556
2015-05-28 22:00:00,11.874388333,0.002377778,0.002377778,-0.000000000,11.872010556,0.002377778,0.002377778
2015-05-28 21:00:00,12.056810278,0.002353333,0.002353333,-0.000000000,12.054456944,0.002353333,0.002353333
2015-05-28 20:00:00,13.374998333,0.002324167,0.002324167,-0.000000000,13.372674167,0.002324167,0.002324167
2015-05-28 19:00:00,12.149981111,0.002399722,0.002399722,-0.000000000,12.147581389,0.002399722,0.002399722
2015-05-28 18:00:00,10.671723889,0.002314167,0.002314167,-0.000000000,10.669409722,0.002314167,0.002314167
2015-05-28 17:00:00,11.160735833,0.002233889,0.002233889,-0.000000000,11.158501944,0.002233889,0.002233889
2015-05-28 16:00:00,13.968807222,0.002309167,0.002309167,-0.000000000,13.966498056,0.002309167,0.002309167
2015-05-28 15:00:00,45.173621389,0.158780278,0.158780278,-0.000000000,45.014841111,0.158780278,0.158780278
2015-05-28 14:00:00,43.499546667,0.352847500,0.352847500,-0.000000000,43.146699167,0.352847500,0.352847500
2015-05-28 13:00:00,49.348468611,0.571551389,0.571551389,-0.000000000,48.776917222,0.571551389,0.571551389
2015-05-28 12:00:00,49.781690833,1.032580000,1.032580000,-0.000000000,48.749110833,1.032580000,1.032580000
2015-05-28 11:00:00,54.886439167,1.698079722,1.698079722,-0.000000000,53.188359444,1.698079722,1.698079722
2015-05-28 10:00:00,64.174548611,2.898961944,2.898961944,-0.000000000,61.275586667,2.898961944,2.898961944
2015-05-28 09:00:00,70.216668611,5.064037500,5.064037500,-0.000000000,65.152631111,5.064037500,5.064037500
2015-05-28 08:00:00,62.508691667,4.409585556,4.409585556,-0.000000000,58.099106111,4.409585556,4.409585556
2015-05-28 07:00:00,62.719086389,3.151849444,3.151849444,-0.000000000,59.567236944,3.151849444,3.151849444
2015-05-28 06:00:00,67.280432500,4.743091944,4.743091944,-0.000000000,62.537340556,4.743091944,4.743091944
2015-05-28 05:00:00,61.052833056,3.083441111,3.083441111,-0.000000000,57.969391944,3.083441111,3.083441111
2015-05-28 04:00:00,56.223069722,3.323923333,3.323923333,-0.000000000,52.899146389,3.323923333,3.323923333
2015-05-28 03:00:00,42.165394167,1.240311111,1.240311111,-0.000000000,40.925083056,1.240311111,1.240311111
2015-05-28 02:00:00,14.323510833,0.155931944,0.155931944,-0.000000000,14.167552222,0.155931944,0.155958611
2015-05-28 01:00:00,14.021321944,0.002430833,0.002430833,-0.000000000,14.018891111,0.002430833,0.002430833
2015-05-28 00:00:00,14.124246389,0.002480278,0.002480278,-0.000000000,14.121766111,0.002480278,0.002480278
2015-05-27 23:00:00,15.048401944,0.002354722,0.002354722,-0.000000000,15.046047222,0.002354722,0.002354722
2015-05-27 22:00:00,13.978677222,0.002376667,0.002376667,-0.000000000,13.976300556,0.002376667,0.002376667
2015-05-27 21:00:00,13.292149167,0.002289167,0.002289167,-0.000000000,13.289860000,0.002289167,0.002289167
2015-05-27 20:00:00,11.666827222,0.002377500,0.002377500,-0.000000000,11.664449722,0.002377500,0.002377500
2015-05-27 19:00:00,11.618682500,0.002324444,0.002324444,-0.000000000,11.616358056,0.002324444,0.002324444
2015-05-27 18:00:00,11.675571111,0.002288611,0.002288611,-0.000000000,11.673282500,0.002288611,0.002288611
2015-05-27 17:00:00,11.967613056,0.002284444,0.002284444,-0.000000000,11.965328611,0.002284444,0.002284444
2015-05-27 16:00:00,13.745943889,0.002398056,0.002398056,-0.000000000,13.743545833,0.002398056,0.002398056
2015-05-27 15:00:00,45.320068056,0.121505556,0.121505556,-0.000000000,45.198562500,0.121505556,0.121505556
2015-05-27 14:00:00,53.609177500,0.392755000,0.392755000,-0.000000000,53.216422500,0.392755000,0.392755000
2015-05-27 13:00:00,52.818471389,0.821470833,0.821470833,-0.000000000,51.997000556,0.821470833,0.821470833
2015-05-27 12:00:00,63.779251667,1.746587500,1.746587500,-0.000000000,62.032664167,1.746587500,1.746587500
2015-05-27 11:00:00,64.935681667,2.202005833,2.202005833,-0.000000000,62.733675833,2.202005833,2.202005833
2015-05-27 10:00:00,62.608502500,3.130581667,3.130581667,-0.000000000,59.477920833,3.130581667,3.130581667
2015-05-27 09:00:00,62.205912500,4.960780000,4.960780000,-0.000000000,57.245132500,4.960780000,4.960780000
2015-05-27 08:00:00,64.031213889,5.010288889,5.010288889,-0.000000000,59.020925000,5.010288889,5.010288889
2015-05-27 07:00:00,64.774390278,3.779833611,3.779833611,-0.000000000,60.994556667,3.779833611,3.779833611
2015-05-27 06:00:00,62.701760556,4.881678611,4.881678611,-0.000000000,57.820081944,4.881678611,4.881678611
2015-05-27 05:00:00,59.029964167,3.415995000,3.415995000,-0.000000000,55.613969167,3.415995000,3.415995000
2015-05-27 04:00:00,52.823176111,2.793412222,2.793412222,-0.000000000,50.029763889,2.793412222,2.793412222
2015-05-27 03:00:00,41.649866944,1.239493056,1.239493056,-0.000000000,40.410373889,1.239493056,1.239493056
2015-05-27 02:00:00,13.458464444,0.108166667,0.108166667,-0.000000000,13.350279444,0.108166667,0.108185000
2015-05-27 01:00:00,13.250849444,0.002580833,0.002580833,-0.000000000,13.248223333,0.002580833,0.002626111
2015-05-27 00:00:00,13.177113056,0.002547778,0.002547778,-0.000000000,13.174565278,0.002547778,0.002547778
2015-05-26 23:00:00,12.980691944,0.002526944,0.002526944,-0.000000000,12.978165000,0.002526944,0.002526944
2015-05-26 22:00:00,14.376059167,0.002613056,0.002613056,-0.000000000,14.373446111,0.002613056,0.002613056
2015-05-26 21:00:00,12.761586111,0.002503611,0.002503611,-0.000000000,12.759082500,0.002503611,0.002503611
2015-05-26 20:00:00,12.966661667,0.002516111,0.002516111,-0.000000000,12.964145556,0.002516111,0.002516111
2015-05-26 19:00:00,12.799779444,0.002409167,0.002409167,-0.000000000,12.797370278,0.002409167,0.002409167
2015-05-26 18:00:00,13.039338333,0.002452778,0.002452778,-0.000000000,13.036885556,0.002452778,0.002452778
2015-05-26 17:00:00,13.128438889,0.002439722,0.002439722,-0.000000000,13.125999167,0.002439722,0.002439722
2015-05-26 16:00:00,18.168005833,0.004580833,0.004580833,-0.000000000,18.163425000,0.004580833,0.004580833
2015-05-26 15:00:00,48.340570000,0.143571111,0.143571111,-0.000000000,48.196967500,0.143571111,0.143602500
2015-05-26 14:00:00,46.006914722,0.545799167,0.545799167,-0.000000000,45.461115556,0.545799167,0.545799167
2015-05-26 13:00:00,48.014701389,0.976936111,0.976936111,-0.000000000,47.037765278,0.976936111,0.976936111
2015-05-26 12:00:00,62.471160278,1.517051389,1.517051389,-0.000000000,60.954108889,1.517051389,1.517051389
2015-05-26 11:00:00,65.589070833,2.510708611,2.510708611,-0.000000000,63.078362222,2.510708611,2.510708611
2015-05-26 10:00:00,58.282948056,0.707534444,0.707534444,-0.000000000,57.575413611,0.707534444,0.707534444
2015-05-26 09:00:00,57.100573889,4.625941389,4.625941389,-0.000000000,52.474632500,4.625941389,4.625941389
2015-05-26 08:00:00,55.340268611,5.373841389,5.373841389,-0.000000000,49.966427222,5.373841389,5.373841389
2015-05-26 07:00:00,59.678300000,5.175733889,5.175733889,-0.000000000,54.502566111,5.175733889,5.175733889
2015-05-26 06:00:00,56.420957778,4.714045000,4.714045000,-0.000000000,51.706912778,4.714045000,4.714045000
2015-05-26 05:00:00,54.332155000,3.460343333,3.460343333,-0.000000000,50.871811667,3.460343333,3.460343333
2015-05-26 04:00:00,50.090475556,2.656738611,2.656738611,-0.000000000,47.433736944,2.656738611,2.656738611
2015-05-26 03:00:00,39.541220000,1.152373611,1.152373611,-0.000000000,38.388846389,1.152373611,1.152373611
2015-05-26 02:00:00,15.756632500,0.061792778,0.061792778,-0.000000000,15.694762222,0.061792778,0.061870278
2015-05-26 01:00:00,14.114940556,0.005712778,0.005712778,-0.000000000,14.109227778,0.005712778,0.005712778
2015-05-26 00:00:00,15.121367778,0.005678889,0.005678889,-0.000000000,15.115688889,0.005678889,0.005678889
2015-05-25 23:00:00,14.043396389,0.005694722,0.005694722,-0.000000000,14.037701667,0.005694722,0.005694722
2015-05-25 22:00:00,14.211059167,0.004203889,0.004203889,-0.000000000,14.206855278,0.004203889,0.004203889
2015-05-25 21:00:00,12.304414167,0.002613333,0.002613333,-0.000000000,12.301800833,0.002613333,0.002613333
2015-05-25 20:00:00,12.389651111,0.002586111,0.002586111,-0.000000000,12.387065000,0.002586111,0.002586111
2015-05-25 19:00:00,12.344294167,0.002645833,0.002645833,-0.000000000,12.341648333,0.002645833,0.002645833
2015-05-25 18:00:00,12.708998889,0.002655556,0.002655556,-0.000000000,12.706343333,0.002655556,0.002655556
2015-05-25 17:00:00,15.794850556,0.002604722,0.002604722,-0.000000000,15.792245833,0.002604722,0.002604722
2015-05-25 16:00:00,14.928249167,0.002652222,0.002652222,-0.000000000,14.925596944,0.002652222,0.002652222
2015-05-25 15:00:00,29.700285000,0.021068333,0.021068333,-0.000000000,29.679196944,0.021068333,0.021088056
2015-05-25 14:00:00,29.143581944,0.025877778,0.025877778,-0.000000000,29.117616667,0.025877778,0.025965278
2015-05-25 13:00:00,30.038955000,0.070727500,0.070727500,-0.000000000,29.968207500,0.070727500,0.070747500
2015-05-25 12:00:00,33.233339722,0.775635278,0.775635278,-0.000000000,32.457704444,0.775635278,0.775635278
2015-05-25 11:00:00,33.261074167,1.777577222,1.777577222,-0.000000000,31.483496944,1.777577222,1.777577222
2015-05-25 10:00:00,34.963750278,2.686754444,2.686754444,-0.000000000,32.276995833,2.686754444,2.686754444
2015-05-25 09:00:00,35.391168056,3.744701944,3.744701944,-0.000000000,31.646466111,3.744701944,3.744701944
2015-05-25 08:00:00,35.620756389,5.430963611,5.430963611,-0.000000000,30.189792778,5.430963611,5.430963611
2015-05-25 07:00:00,35.059739722,5.308796667,5.308796667,-0.000000000,29.750943056,5.308796667,5.308796667
2015-05-25 06:00:00,34.719485556,5.108536111,5.108536111,-0.000000000,29.610949444,5.108536111,5.108536111
2015-05-25 05:00:00,35.166509167,4.242821111,4.242821111,-0.000000000,30.923688056,4.242821111,4.242821111
2015-05-25 04:00:00,35.205747222,1.933438056,1.933438056,-0.000000000,33.272309167,1.933438056,1.933438056
2015-05-25 03:00:00,33.898705833,0.837821389,0.837821389,-0.000000000,33.060884444,0.837821389,0.837821389
2015-05-25 02:00:00,15.951061944,0.096360556,0.096360556,-0.000000000,15.854687500,0.096360556,0.096374444
2015-05-25 01:00:00,14.840845556,0.005710833,0.005710833,-0.000000000,14.835134722,0.005710833,0.005710833
2015-05-25 00:00:00,16.003822500,0.005758611,0.005758611,-0.000000000,15.998063889,0.005758611,0.005758611
2015-05-24 23:00:00,15.002125278,0.005821389,0.005821389,-0.000000000,14.996303889,0.005821389,0.005821389
2015-05-24 22:00:00,15.532505833,0.005722222,0.005722222,-0.000000000,15.526783611,0.005722222,0.005722222
2015-05-24 21:00:00,14.540814444,0.005659444,0.005659444,-0.000000000,14.535155000,0.005659444,0.005659444
2015-05-24 20:00:00,15.749913056,0.005789167,0.005789167,-0.000000000,15.744123889,0.005789167,0.005789167
2015-05-24 19:00:00,14.661315000,0.005751111,0.005751111,-0.000000000,14.655563889,0.005751111,0.005751111
2015-05-24 18:00:00,14.495713333,0.005657222,0.005657222,-0.000000000,14.490056111,0.005657222,0.005657222
2015-05-24 17:00:00,14.376888611,0.005348056,0.005348056,-0.000000000,14.371540556,0.005348056,0.005348056
2015-05-24 16:00:00,13.226518333,0.002756111,0.002756111,-0.000000000,13.223762222,0.002756111,0.002756111
2015-05-24 15:00:00,12.035602500,0.071467500,0.071467500,-0.000000000,11.964110000,0.071467500,0.071492500
2015-05-24 14:00:00,13.633486667,0.434790833,0.434790833,-0.000000000,13.198695833,0.434790833,0.434790833
2015-05-24 13:00:00,36.089992222,0.349613611,0.349613611,-0.000000000,35.740378611,0.349613611,0.349613611
2015-05-24 12:00:00,35.701452778,0.811327222,0.811327222,-0.000000000,34.890125556,0.811327222,0.811327222
2015-05-24 11:00:00,40.219586111,1.456088333,1.456088333,-0.000000000,38.763497778,1.456088333,1.456088333
2015-05-24 10:00:00,32.809673333,0.748430000,0.748430000,-0.000000000,32.061183611,0.748430000,0.748489722
2015-05-24 09:00:00,36.158912500,0.618983056,0.618983056,-0.000000000,35.539885833,0.618983056,0.619026667
2015-05-24 08:00:00,32.520905000,2.673282222,2.673282222,-0.000000000,29.847622778,2.673282222,2.673282222
2015-05-24 07:00:00,33.607031944,2.654168889,2.654168889,-0.000000000,30.952863056,2.654168889,2.654168889
2015-05-24 06:00:00,34.555908333,2.720376111,2.720376111,-0.000000000,31.835532222,2.720376111,2.720376111
2015-05-24 05:00:00,35.016015000,4.704016944,4.704016944,-0.000000000,30.311998056,4.704016944,4.704016944
2015-05-24 04:00:00,35.679301111,3.444857778,3.444857778,-0.000000000,32.234443333,3.444857778,3.444857778
2015-05-24 03:00:00,34.622216111,1.217480556,1.217480556,-0.000000000,33.404735556,1.217480556,1.217480556
2015-05-24 02:00:00,15.861759167,0.114091111,0.114091111,-0.000000000,15.747636944,0.114091111,0.114122222
2015-05-24 01:00:00,15.185272222,0.005856667,0.005856667,-0.000000000,15.179396944,0.005856667,0.005875278
2015-05-24 00:00:00,15.747698056,0.005812222,0.005812222,-0.000000000,15.741885833,0.005812222,0.005812222
2015-05-23 23:00:00,14.905349722,0.005860000,0.005860000,-0.000000000,14.899489722,0.005860000,0.005860000
2015-05-23 22:00:00,15.704345278,0.005746944,0.005746944,-0.000000000,15.698598333,0.005746944,0.005746944
2015-05-23 21:00:00,14.749526111,0.005735278,0.005735278,-0.000000000,14.743790833,0.005735278,0.005735278
2015-05-23 20:00:00,15.906751667,0.005785000,0.005785000,-0.000000000,15.900966667,0.005785000,0.005785000
2015-05-23 19:00:00,15.967814167,0.005713889,0.005713889,-0.000000000,15.962100278,0.005713889,0.005713889
2015-05-23 18:00:00,14.860445556,0.005601389,0.005601389,-0.000000000,14.854844167,0.005601389,0.005601389
2015-05-23 17:00:00,15.651782222,0.005723333,0.005723333,-0.000000000,15.646058889,0.005723333,0.005723333
2015-05-23 16:00:00,14.574279722,0.005315278,0.005315278,-0.000000000,14.568964444,0.005315278,0.005315278
2015-05-23 15:00:00,12.836883889,0.006920278,0.006920278,-0.000000000,12.829963611,0.006920278,0.006920278
2015-05-23 14:00:00,12.996798333,0.386681667,0.386681667,-0.000000000,12.610116667,0.386681667,0.386681667
2015-05-23 13:00:00,41.709758611,0.759135278,0.759135278,-0.000000000,40.950623333,0.759135278,0.759135278
2015-05-23 12:00:00,36.220275833,1.196010833,1.196010833,-0.000000000,35.024265000,1.196010833,1.196010833
2015-05-23 11:00:00,41.227957778,1.902490278,1.902490278,-0.000000000,39.325467500,1.902490278,1.902490278
2015-05-23 10:00:00,36.598335000,0.821360556,0.821360556,-0.000000000,35.776974444,0.821360556,0.821360556
2015-05-23 09:00:00,33.360258611,1.032975833,1.032975833,-0.000000000,32.327282778,1.032975833,1.032975833
2015-05-23 08:00:00,30.971913056,0.429955556,0.429955556,-0.000000000,30.541957500,0.429955556,0.429955556
2015-05-23 07:00:00,32.870319722,0.758931389,0.758931389,-0.000000000,32.111388333,0.758931389,0.758931389
2015-05-23 06:00:00,35.184200833,1.263977778,1.263977778,-0.000000000,33.920223056,1.263977778,1.263977778
2015-05-23 05:00:00,37.584588056,4.026737500,4.026737500,-0.000000000,33.557850556,4.026737500,4.026737500
2015-05-23 04:00:00,33.927442500,2.103512222,2.103512222,-0.000000000,31.823930278,2.103512222,2.103512222
2015-05-23 03:00:00,32.245635833,0.217139722,0.217139722,-0.000000000,32.028459167,0.217139722,0.217176667
2015-05-23 02:00:00,15.857418889,0.006289444,0.006289444,-0.000000000,15.851078611,0.006289444,0.006340278
2015-05-23 01:00:00,14.733981944,0.005805000,0.005805000,-0.000000000,14.728176944,0.005805000,0.005805000
2015-05-23 00:00:00,15.330659722,0.005914722,0.005914722,-0.000000000,15.324745000,0.005914722,0.005914722
2015-05-22 23:00:00,14.429240000,0.005780833,0.005780833,-0.000000000,14.423459167,0.005780833,0.005780833
2015-05-22 22:00:00,14.518975000,0.005851667,0.005851667,-0.000000000,14.513123333,0.005851667,0.005851667
2015-05-22 21:00:00,14.091437500,0.005848333,0.005848333,-0.000000000,14.085589167,0.005848333,0.005848333
2015-05-22 20:00:00,14.444277778,0.005759444,0.005759444,-0.000000000,14.438518333,0.005759444,0.005759444
2015-05-22 19:00:00,14.993232222,0.005798889,0.005798889,-0.000000000,14.987433333,0.005798889,0.005798889
2015-05-22 18:00:00,14.942562222,0.005778889,0.005778889,-0.000000000,14.936783333,0.005778889,0.005778889
2015-05-22 17:00:00,15.269574722,0.005859722,0.005859722,-0.000000000,15.263715000,0.005859722,0.005859722
2015-05-22 16:00:00,16.917420556,0.005778889,0.005778889,-0.000000000,16.911641667,0.005778889,0.005778889
2015-05-22 15:00:00,35.464404167,0.024785278,0.024785278,-0.000000000,35.439601111,0.024785278,0.024803056
2015-05-22 14:00:00,34.794069722,0.094336111,0.094336111,-0.000000000,34.699701111,0.094336111,0.094368611
2015-05-22 13:00:00,38.661913333,0.148051389,0.148051389,-0.000000000,38.513861944,0.148051389,0.148051389
2015-05-22 12:00:00,47.133323889,0.243543056,0.243543056,-0.000000000,46.889780833,0.243543056,0.243543056
2015-05-22 11:00:00,48.379176111,0.326972222,0.326972222,-0.000000000,48.052203889,0.326972222,0.326972222
2015-05-22 10:00:00,49.379438611,0.766734444,0.766734444,-0.000000000,48.612704167,0.766734444,0.766734444
2015-05-22 09:00:00,51.074540278,1.159839444,1.159839444,-0.000000000,49.914700833,1.159839444,1.159839444
2015-05-22 08:00:00,48.671958333,0.426517222,0.426517222,-0.000000000,48.245441111,0.426517222,0.426517222
2015-05-22 07:00:00,51.794519722,0.585991389,0.585991389,-0.000000000,51.208528333,0.585991389,0.585991389
2015-05-22 06:00:00,55.235056389,1.424018333,1.424018333,-0.000000000,53.811038056,1.424018333,1.424018333
2015-05-22 05:00:00,49.224643611,1.390723611,1.390723611,-0.000000000,47.833920000,1.390723611,1.390723611
2015-05-22 04:00:00,44.538821389,0.302800000,0.302800000,-0.000000000,44.236021389,0.302800000,0.302800000
2015-05-22 03:00:00,35.724662778,0.049971111,0.049971111,-0.000000000,35.674640000,0.049971111,0.050022778
2015-05-22 02:00:00,17.186779722,0.005769722,0.005769722,-0.000000000,17.181010000,0.005769722,0.005769722
2015-05-22 01:00:00,17.691769722,0.006097778,0.006097778,-0.000000000,17.685671944,0.006097778,0.006097778
2015-05-22 00:00:00,16.425242222,0.005828056,0.005828056,-0.000000000,16.419414167,0.005828056,0.005828056
2015-05-21 23:00:00,17.798652222,0.005877222,0.005877222,-0.000000000,17.792775000,0.005877222,0.005877222
2015-05-21 22:00:00,16.604498611,0.005831667,0.005831667,-0.000000000,16.598666944,0.005831667,0.005831667
2015-05-21 21:00:00,16.442614444,0.005886944,0.005886944,-0.000000000,16.436727500,0.005886944,0.005886944
2015-05-21 20:00:00,16.633540556,0.005849722,0.005849722,-0.000000000,16.627690833,0.005849722,0.005849722
2015-05-21 19:00:00,16.480943611,0.005731667,0.005731667,-0.000000000,16.475211944,0.005731667,0.005731667
2015-05-21 18:00:00,16.330962500,0.005799167,0.005799167,-0.000000000,16.325163333,0.005799167,0.005799167
2015-05-21 17:00:00,16.595543611,0.005837500,0.005837500,-0.000000000,16.589706111,0.005837500,0.005837500
2015-05-21 16:00:00,18.592378333,0.006040556,0.006040556,-0.000000000,18.586337778,0.006040556,0.006040556
